Sample,Population code,Population,Superpopulation code,Superpopulation,Source,Latitude,Longitude,Region,Sample Alias,Country,Town,Single_Ancestry,0,1,2,3,4,5,6,7,assignment
T-054091-5,,,,,,,,,,,,,0.010472,1e-05,0.076932,0.003157,0.099537,0.039032,1e-05,0.770849,7
T-054163-2,,,,,,,,,,,,,1e-05,0.347759,0.01029,1e-05,0.00679,0.01617,0.486512,0.132459,6
T-054334-9,,,,,,,,,,,,,0.000653,0.325004,0.294358,1e-05,1e-05,0.022632,0.309854,0.047479,1
T-054604-6,,,,,,,,,,,,,1e-05,0.502296,0.338434,0.006537,1e-05,0.02961,0.067731,0.055373,1
T-055513-8,,,,,,,,,,,,,1e-05,0.101275,0.050431,0.00096,1e-05,0.56285,0.197009,0.087455,5
T-055702-7,,,,,,,,,,,,,1e-05,0.08691,0.370259,0.006964,0.030195,0.031326,0.084978,0.389358,7
T-056107-8,,,,,,,,,,,,,1e-05,0.226027,0.293895,1e-05,0.021836,0.173253,1e-05,0.284958,2
T-056116-9,,,,,,,,,,,,,1e-05,0.634784,1e-05,0.063761,1e-05,0.301405,1e-05,1e-05,1
T-056125-0,,,,,,,,,,,,,0.001996,0.193269,0.370896,0.002472,1e-05,0.137923,0.155717,0.137716,2
T-056134-1,,,,,,,,,,,,,0.000236,0.159043,0.436308,0.003123,1e-05,0.052219,0.164255,0.184806,2
T-056152-3,,,,,,,,,,,,,0.002343,0.163772,0.167383,0.001152,1e-05,0.058044,0.443968,0.163329,6
T-057052-4,,,,,,,,,,,,,1e-05,0.235134,0.036373,0.001015,1e-05,0.260349,0.403179,0.063932,6
T-057232-2,,,,,,,,,,,,,0.000991,0.174988,0.428366,0.011678,0.018423,0.067075,0.027433,0.271045,2
T-057412-0,,,,,,,,,,,,,0.01827,1e-05,1e-05,0.00167,0.051015,0.011084,0.112475,0.805466,7
T-058060-6,,,,,,,,,,,,,0.776015,0.078124,0.068258,0.022073,0.003726,0.016185,1e-05,0.035609,0
T-058105-0,,,,,,,,,,,,,1e-05,0.152625,0.322524,1e-05,0.001308,0.08359,0.282331,0.157602,2
T-058213-1,,,,,,,,,,,,,0.001401,0.131784,0.448925,1e-05,0.039837,1e-05,0.353061,0.024972,2
T-058222-2,,,,,,,,,,,,,0.000479,0.169364,0.242145,1e-05,1e-05,0.058658,0.413537,0.115799,6
T-058312-1,,,,,,,,,,,,,1e-05,0.43451,0.24867,1e-05,1e-05,0.124741,0.176997,0.015051,1
T-059032-4,,,,,,,,,,,,,1.7e-05,0.147585,0.211969,0.002477,1e-05,0.08277,0.372386,0.182786,6
T-059122-3,,,,,,,,,,,,,1e-05,0.054901,0.136368,1e-05,1e-05,0.01326,0.678856,0.116584,6
T-059131-4,,,,,,,,,,,,,0.001176,0.167292,0.404336,0.003075,0.027688,0.088689,0.235624,0.07212,2
T-059221-3,,,,,,,,,,,,,0.000861,0.213225,1e-05,1e-05,1e-05,0.209995,0.491463,0.084425,6
T-059320-3,,,,,,,,,,,,,0.000995,0.400433,0.235655,1e-05,1e-05,0.066895,0.196771,0.099231,1
T-060193-1,,,,,,,,,,,,,1e-05,0.053844,0.175172,0.00058,1e-05,0.184101,0.40641,0.179873,6
T-060238-5,,,,,,,,,,,,,1e-05,0.049981,0.402522,1e-05,0.046405,1e-05,0.455981,0.045081,6
T-060472-9,,,,,,,,,,,,,0.017608,1e-05,1e-05,1e-05,0.156352,1e-05,0.129727,0.696272,7
T-060652-7,,,,,,,,,,,,,0.021164,0.034842,0.532421,0.002541,0.03116,0.006483,0.360337,0.011053,2
T-060841-6,,,,,,,,,,,,,0.002544,0.143709,0.29949,1e-05,0.000514,0.044796,0.227869,0.281068,2
T-060913-3,,,,,,,,,,,,,1e-05,0.098776,0.148526,0.001998,1e-05,0.65567,1e-05,0.094999,5
T-061066-9,,,,,,,,,,,,,1e-05,0.053458,0.548481,1e-05,0.019843,1e-05,0.378178,1e-05,2
T-061093-2,,,,,,,,,,,,,1e-05,0.162039,0.283333,0.095083,0.00997,0.048152,0.349838,0.051576,6
T-061255-8,,,,,,,,,,,,,1e-05,0.057066,0.419439,1e-05,0.015101,0.053265,0.40704,0.048069,2
T-061273-0,,,,,,,,,,,,,0.000538,1e-05,0.198002,1e-05,0.028368,1e-05,0.542678,0.230384,6
T-061282-1,,,,,,,,,,,,,0.000585,0.182535,0.322064,1e-05,0.024958,0.035781,0.294642,0.139425,2
T-061354-8,,,,,,,,,,,,,0.001848,0.036956,0.366883,1e-05,0.021949,0.032182,0.50742,0.032753,6
T-061372-0,,,,,,,,,,,,,0.018069,0.067752,0.44878,0.003208,0.038251,0.024871,0.377718,0.02135,2
T-061390-2,,,,,,,,,,,,,0.000616,0.216905,0.296497,0.002526,1e-05,0.177716,0.180846,0.124885,2
T-061507-3,,,,,,,,,,,,,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,4
T-061561-9,,,,,,,,,,,,,0.001937,0.227975,0.2378,1e-05,0.050731,0.061452,0.179323,0.240772,7
T-062119-5,,,,,,,,,,,,,0.00447,0.193742,0.2144,1e-05,0.007063,0.07297,0.398378,0.108967,6
T-062326-6,,,,,,,,,,,,,0.000116,0.075019,0.143265,1e-05,1e-05,0.040326,0.652626,0.088628,6
T-062407-4,,,,,,,,,,,,,0.004863,0.027823,0.071408,1e-05,0.007631,1e-05,0.77023,0.118026,6
T-062461-0,,,,,,,,,,,,,0.000641,0.199523,0.165555,1e-05,1e-05,0.111313,0.368187,0.154761,6
T-062821-6,,,,,,,,,,,,,0.000669,0.252713,0.405048,1e-05,1e-05,0.038222,0.200363,0.102966,2
T-063064-1,,,,,,,,,,,,,1e-05,0.196404,0.492359,0.003411,1e-05,0.054352,1e-05,0.253444,2
T-063118-6,,,,,,,,,,,,,1e-05,0.205417,0.462824,0.000937,1e-05,0.04077,0.172044,0.117989,2
T-063271-2,,,,,,,,,,,,,1e-05,0.198277,0.379745,0.003017,0.000813,0.219596,0.073378,0.125165,2
T-063280-3,,,,,,,,,,,,,1e-05,0.176693,0.36059,1e-05,0.018676,0.007135,0.315357,0.121528,2
T-063334-8,,,,,,,,,,,,,0.000999,0.121214,0.398527,0.002075,1e-05,0.215548,0.241921,0.019706,2
T-063343-9,,,,,,,,,,,,,0.001152,0.271236,0.209267,1e-05,1e-05,0.03227,0.386034,0.100022,6
T-063433-8,,,,,,,,,,,,,0.910193,0.012713,0.018605,0.011034,1e-05,0.034539,0.012896,1e-05,0
T-063532-8,,,,,,,,,,,,,1e-05,0.651626,1e-05,0.054024,1e-05,0.2943,1e-05,1e-05,1
T-063622-7,,,,,,,,,,,,,0.003324,0.118218,0.471234,0.000659,0.016069,0.032673,0.313173,0.04465,2
T-063802-5,,,,,,,,,,,,,0.00087,0.238024,0.422038,1e-05,0.053564,0.036718,1e-05,0.248767,2
T-064342-0,,,,,,,,,,,,,1e-05,0.289575,0.530192,1e-05,0.023345,0.04425,0.063778,0.04884,2
T-064423-8,,,,,,,,,,,,,1e-05,1e-05,1e-05,1e-05,0.991743,1e-05,1e-05,0.008197,4
T-064522-8,,,,,,,,,,,,,0.026164,0.065221,0.226767,1e-05,0.063502,0.009173,0.50752,0.101643,6
T-064621-8,,,,,,,,,,,,,1e-05,0.014051,0.209868,0.002654,0.028203,0.36648,0.12534,0.253394,5
T-064810-7,,,,,,,,,,,,,1e-05,0.105037,0.730289,1e-05,0.001681,0.042548,0.071687,0.048738,2
T-064900-6,,,,,,,,,,,,,1e-05,0.101228,0.376261,1e-05,0.015297,1e-05,0.405848,0.101336,6
T-065044-1,,,,,,,,,,,,,1e-05,0.328549,0.292671,1e-05,0.007124,0.110108,0.202033,0.059496,1
T-065107-7,,,,,,,,,,,,,1e-05,0.210565,0.285536,1e-05,1e-05,0.043114,0.366144,0.094611,6
T-065440-1,,,,,,,,,,,,,0.000706,0.30702,0.406509,0.001416,1e-05,1e-05,0.194123,0.090206,2
T-066133-1,,,,,,,,,,,,,1e-05,0.322613,0.441731,1e-05,0.004563,0.008854,0.126959,0.095261,2
T-066340-2,,,,,,,,,,,,,0.000304,0.104222,0.463801,1e-05,1e-05,1e-05,0.324209,0.107435,2
T-066520-0,,,,,,,,,,,,,1e-05,0.607414,0.09212,0.00463,1e-05,0.018749,0.220858,0.056209,1
T-066700-8,,,,,,,,,,,,,1e-05,0.080562,0.11442,0.009206,0.008514,0.495135,0.184572,0.107581,5
T-067042-3,,,,,,,,,,,,,1e-05,0.654039,1e-05,0.085866,1e-05,0.260045,1e-05,1e-05,1
T-067141-3,,,,,,,,,,,,,0.000971,0.107333,0.162129,0.004456,0.005887,0.346974,0.272886,0.099366,5
T-067240-3,,,,,,,,,,,,,1e-05,0.053706,0.448325,0.002647,0.021678,1e-05,0.429479,0.044146,2
T-067303-9,,,,,,,,,,,,,0.001806,0.208707,0.373277,0.005741,1e-05,0.109553,0.012018,0.288887,2
T-067330-2,,,,,,,,,,,,,1e-05,0.091774,0.393257,0.003427,1e-05,0.050587,0.37101,0.089925,2
T-068320-2,,,,,,,,,,,,,1e-05,1e-05,0.151518,0.0055,0.15449,0.016442,0.056789,0.615241,7
T-069103-1,,,,,,,,,,,,,0.006646,0.146112,0.560989,1e-05,0.001625,0.019414,0.183122,0.082082,2
T-070066-8,,,,,,,,,,,,,0.001621,0.105822,0.09633,1e-05,1e-05,0.198698,0.37412,0.223389,6
T-070093-1,,,,,,,,,,,,,0.867149,0.024493,0.070394,1e-05,0.022892,1e-05,0.002458,0.012593,0
T-070318-3,,,,,,,,,,,,,0.00204,0.149147,0.668277,0.001064,0.014475,0.002548,0.068087,0.094363,2
T-070471-9,,,,,,,,,,,,,0.00398,0.157078,0.12836,0.436314,0.081166,1e-05,0.152933,0.040159,3
T-070543-6,,,,,,,,,,,,,1e-05,0.14706,0.300628,0.002887,1e-05,0.163342,0.274069,0.111994,2
T-071308-3,,,,,,,,,,,,,1.1e-05,0.177896,1e-05,0.004031,1e-05,0.092116,0.689231,0.036695,6
T-071362-9,,,,,,,,,,,,,0.005999,0.074477,0.23983,0.001036,0.007293,0.061086,0.542945,0.067335,6
T-071812-4,,,,,,,,,,,,,1e-05,0.552382,0.400372,1e-05,0.019831,0.025004,1e-05,0.002381,1
T-072109-4,,,,,,,,,,,,,1e-05,0.166376,0.656242,1e-05,0.027868,0.042076,0.006548,0.100869,2
T-072208-4,,,,,,,,,,,,,0.00073,0.302592,0.238585,1e-05,0.041841,1e-05,0.377783,0.03845,6
T-072370-1,,,,,,,,,,,,,0.000654,0.208047,0.464556,1e-05,1e-05,0.203856,1e-05,0.122856,2
T-072460-0,,,,,,,,,,,,,0.000413,0.225869,0.362533,1e-05,0.049494,0.119133,0.154855,0.087693,2
T-072613-5,,,,,,,,,,,,,1e-05,0.087055,0.482156,1e-05,1e-05,0.112915,0.22175,0.096095,2
T-072703-4,,,,,,,,,,,,,0.005395,0.130994,0.085041,1e-05,0.028782,0.034409,0.56259,0.152779,6
T-072811-5,,,,,,,,,,,,,1e-05,0.271049,0.433884,1e-05,0.020798,1e-05,0.032448,0.241791,2
T-073153-0,,,,,,,,,,,,,1.6e-05,1e-05,1e-05,0.999924,1e-05,1e-05,1e-05,1e-05,3
T-073414-6,,,,,,,,,,,,,1e-05,0.411026,0.28842,0.003959,0.019855,0.061904,0.182977,0.03185,1
T-073612-6,,,,,,,,,,,,,0.002353,0.135421,0.362631,0.000932,0.011567,0.006504,0.428686,0.051905,6
T-073621-7,,,,,,,,,,,,,1e-05,0.063451,0.349856,0.001487,1e-05,0.268454,0.316722,1e-05,2
T-074080-4,,,,,,,,,,,,,0.000721,0.199855,0.197904,0.006849,0.036866,0.045387,0.440047,0.072369,6
T-074341-0,,,,,,,,,,,,,0.004202,0.144299,0.59719,1e-05,0.024086,0.034575,0.116636,0.079001,2
T-074350-1,,,,,,,,,,,,,1e-05,0.156392,0.28333,1e-05,0.046967,0.042982,0.372062,0.098247,6
T-075025-9,,,,,,,,,,,,,1e-05,0.088168,0.123533,0.005156,0.137651,1e-05,0.163001,0.482471,7
T-075340-1,,,,,,,,,,,,,0.00438,0.033469,0.122452,0.004145,0.107015,0.29817,0.281971,0.148397,5
T-076042-2,,,,,,,,,,,,,1e-05,1e-05,0.099575,0.003188,0.011761,0.860706,1e-05,0.02474,5
T-076213-9,,,,,,,,,,,,,1e-05,0.10581,0.15891,1e-05,0.006128,1e-05,0.671847,0.057274,6
T-077230-2,,,,,,,,,,,,,1e-05,1e-05,0.862084,1e-05,0.029805,1e-05,0.108061,1e-05,2
T-078031-3,,,,,,,,,,,,,0.000615,0.518529,0.214102,0.009393,0.030659,0.07109,0.142206,0.013407,1
T-078040-4,,,,,,,,,,,,,1e-05,0.354079,0.366793,1e-05,0.016943,0.056068,0.02371,0.182387,2
T-079003-1,,,,,,,,,,,,,0.001804,0.171798,0.381543,1e-05,0.015719,0.073915,0.187783,0.167428,2
T-079030-4,,,,,,,,,,,,,0.001851,0.14108,0.403768,0.002305,1e-05,1e-05,0.338979,0.111996,2
T-079300-1,,,,,,,,,,,,,1e-05,1e-05,0.519841,0.003308,0.011843,0.095255,0.369724,1e-05,2
T-080380-0,,,,,,,,,,,,,0.000971,0.35106,0.415646,1e-05,0.000972,0.086724,0.077121,0.067496,2
T-080704-2,,,,,,,,,,,,,0.000768,0.076434,0.295309,1e-05,0.001462,0.045538,0.506575,0.073904,6
T-081019-4,,,,,,,,,,,,,1e-05,0.276432,0.131969,1e-05,0.009643,0.246542,0.202987,0.132406,1
T-081028-5,,,,,,,,,,,,,1e-05,0.153959,0.357193,0.000159,1e-05,0.36363,0.000825,0.124214,5
T-081226-5,,,,,,,,,,,,,1e-05,0.147313,0.500721,1e-05,1e-05,0.044176,0.190622,0.117138,2
T-081235-6,,,,,,,,,,,,,0.798932,0.078125,0.093787,0.005375,1e-05,1e-05,1e-05,0.02375,0
T-081442-7,,,,,,,,,,,,,1e-05,0.204097,0.479999,1e-05,0.035859,1e-05,0.197722,0.082292,2
T-081451-8,,,,,,,,,,,,,0.003864,0.17444,0.645444,1e-05,1e-05,1e-05,0.126387,0.049836,2
T-081802-3,,,,,,,,,,,,,1e-05,0.363767,1e-05,1e-05,1e-05,1e-05,0.636173,1e-05,6
T-082054-9,,,,,,,,,,,,,1e-05,0.015882,0.602857,1e-05,1e-05,0.005399,0.361937,0.013895,2
T-082171-1,,,,,,,,,,,,,0.001316,0.293529,0.431853,1e-05,0.000452,0.110069,0.099619,0.063153,2
T-082180-2,,,,,,,,,,,,,0.00843,0.039688,0.129881,1e-05,0.041269,1e-05,0.060728,0.719984,7
T-082216-5,,,,,,,,,,,,,1e-05,0.117405,0.209431,0.001333,0.017042,0.069561,0.395823,0.189394,6
T-082243-8,,,,,,,,,,,,,1e-05,0.499877,0.149344,0.009031,1e-05,0.124824,0.188803,0.0281,1
T-082351-9,,,,,,,,,,,,,0.001056,0.209505,0.202254,1e-05,0.011398,0.1034,0.311821,0.160556,6
T-082612-5,,,,,,,,,,,,,1e-05,0.136832,0.568994,1e-05,0.020418,0.067329,0.119291,0.087116,2
T-082621-6,,,,,,,,,,,,,0.000201,0.105827,0.268188,0.000972,0.001245,0.035071,0.476472,0.112025,6
T-082702-4,,,,,,,,,,,,,0.002679,0.155518,0.267296,1e-05,0.017927,0.011253,0.409019,0.136298,6
T-083071-2,,,,,,,,,,,,,1e-05,0.082786,0.418876,1e-05,0.050867,0.007553,0.422851,0.017047,6
T-083080-3,,,,,,,,,,,,,1e-05,0.175829,0.232742,0.007749,0.014823,0.031231,0.482725,0.05489,6
T-083134-8,,,,,,,,,,,,,0.000226,0.202064,0.436484,0.002895,1e-05,1e-05,0.264091,0.09422,2
T-083530-8,,,,,,,,,,,,,0.001018,0.076908,0.090992,0.002751,0.008615,0.159897,0.52498,0.13484,6
T-083602-5,,,,,,,,,,,,,1e-05,0.129096,0.537027,0.000156,0.020115,0.201696,1e-05,0.111891,2
T-083611-6,,,,,,,,,,,,,1e-05,0.334795,0.064557,1e-05,1e-05,0.278891,0.304798,0.016929,1
T-084043-0,,,,,,,,,,,,,1e-05,0.055422,0.460675,1e-05,1e-05,0.332046,0.078823,0.073003,2
T-084250-1,,,,,,,,,,,,,1e-05,0.514605,0.0408,1e-05,0.029637,0.084216,0.330712,1e-05,1
T-085024-9,,,,,,,,,,,,,1e-05,0.08956,0.334413,1e-05,0.028479,0.463905,0.055448,0.028174,5
T-085042-1,,,,,,,,,,,,,1e-05,1e-05,0.495717,0.007626,1e-05,0.358792,0.073994,0.063841,2
T-085213-8,,,,,,,,,,,,,1e-05,0.23059,0.402865,1e-05,0.009794,0.088546,0.145071,0.123114,2
T-085240-1,,,,,,,,,,,,,1e-05,0.503357,0.216769,1e-05,0.007213,0.006834,0.207285,0.058523,1
T-085420-9,,,,,,,,,,,,,1e-05,0.046015,0.173362,1e-05,0.012084,0.691085,1e-05,0.077423,5
T-086005-8,,,,,,,,,,,,,0.006453,0.189223,0.498365,0.001301,0.012538,1e-05,0.223914,0.068196,2
T-086131-1,,,,,,,,,,,,,0.002512,0.039595,0.530123,0.016577,0.009412,0.095254,0.147714,0.158813,2
T-087031-2,,,,,,,,,,,,,0.008032,0.087502,0.436695,1e-05,0.034047,0.005703,0.36597,0.062041,2
T-087211-0,,,,,,,,,,,,,0.000612,0.274385,0.646968,1e-05,0.008915,1e-05,0.028334,0.040767,2
T-088030-3,,,,,,,,,,,,,0.002421,0.20281,0.206456,1e-05,0.009867,0.028476,0.279743,0.270217,6
T-090109-2,,,,,,,,,,,,,0.012349,0.324644,0.446163,0.009384,1e-05,0.031645,0.096964,0.07884,2
T-091063-9,,,,,,,,,,,,,1e-05,0.265432,0.204742,1e-05,1e-05,0.048569,0.449148,0.032079,6
T-091126-5,,,,,,,,,,,,,1e-05,1e-05,1e-05,1e-05,0.950213,0.049727,1e-05,1e-05,4
T-091180-1,,,,,,,,,,,,,0.841734,1e-05,1e-05,1e-05,1e-05,0.041122,0.100119,0.016985,0
T-091234-6,,,,,,,,,,,,,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05,3
T-091306-3,,,,,,,,,,,,,1e-05,0.100904,0.221943,0.001098,0.001887,0.364122,0.052283,0.257752,5
T-091405-3,,,,,,,,,,,,,1e-05,1e-05,1e-05,0.007108,0.968464,1e-05,0.00336,0.021028,4
T-091603-3,,,,,,,,,,,,,1e-05,0.032416,1e-05,0.731577,0.024634,0.008393,0.16878,0.03418,3
T-092215-5,,,,,,,,,,,,,1e-05,0.035801,0.078792,0.003176,0.040759,0.568948,0.125038,0.147477,5
T-092233-7,,,,,,,,,,,,,0.001906,0.099239,0.321543,1e-05,1e-05,1e-05,0.44927,0.128012,6
T-092305-4,,,,,,,,,,,,,0.002254,0.031445,0.538492,1e-05,0.022017,0.019365,0.190225,0.196192,2
T-092521-6,,,,,,,,,,,,,1e-05,0.563497,0.284048,1e-05,1e-05,1e-05,0.152405,1e-05,1
T-092800-4,,,,,,,,,,,,,1e-05,0.274258,0.585609,0.001689,1e-05,0.038683,0.011331,0.08841,2
T-093007-5,,,,,,,,,,,,,1e-05,1e-05,1e-05,1e-05,0.041359,0.527874,0.364116,0.066611,5
T-093034-8,,,,,,,,,,,,,0.000761,0.21095,0.575826,1e-05,0.007854,0.069756,1e-05,0.134833,2
T-093133-8,,,,,,,,,,,,,1e-05,0.177746,0.108526,1e-05,1e-05,0.033472,0.624764,0.055462,6
T-093160-1,,,,,,,,,,,,,1e-05,0.024624,0.153794,0.006607,0.06399,0.441611,0.062421,0.246943,5
T-093205-5,,,,,,,,,,,,,0.019969,0.100564,0.452367,1e-05,0.014286,0.02005,0.347017,0.045737,2
T-093304-5,,,,,,,,,,,,,0.006912,0.052347,0.374448,0.003656,1e-05,0.071573,0.442068,0.048986,6
T-093610-6,,,,,,,,,,,,,0.002602,0.070032,0.460016,0.002741,0.067521,0.040698,1e-05,0.356381,2
T-094132-9,,,,,,,,,,,,,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0
T-094150-1,,,,,,,,,,,,,1e-05,0.079029,0.280093,1e-05,1e-05,0.061381,0.485685,0.093782,6
T-095014-8,,,,,,,,,,,,,0.000452,0.204074,0.392544,1e-05,1e-05,0.179226,0.152417,0.071267,2
T-095050-2,,,,,,,,,,,,,0.003207,0.142774,0.382524,0.001587,1e-05,0.04798,0.32018,0.101739,2
T-095221-9,,,,,,,,,,,,,0.000706,0.171203,0.494571,1e-05,1e-05,1e-05,0.095539,0.237951,2
T-096031-1,,,,,,,,,,,,,0.00053,0.097202,0.323243,1e-05,0.017906,0.233565,0.189625,0.137918,2
T-097102-9,,,,,,,,,,,,,1e-05,0.168946,0.378317,1e-05,1e-05,0.264703,1e-05,0.187994,2
T-100396-2,,,,,,,,,,,,,1e-05,0.133552,0.124885,0.001074,1e-05,0.681797,0.011567,0.047106,5
T-101089-2,,,,,,,,,,,,,0.000375,0.165162,0.507013,0.001461,0.007471,1e-05,0.250654,0.067854,2
T-101188-2,,,,,,,,,,,,,1e-05,0.159901,0.537713,1e-05,0.028762,0.04419,0.125597,0.103817,2
T-101395-3,,,,,,,,,,,,,1e-05,0.263878,0.089581,0.010182,0.001587,1e-05,0.573444,0.061308,6
T-101458-9,,,,,,,,,,,,,0.996214,1e-05,1e-05,0.003726,1e-05,1e-05,1e-05,1e-05,0
T-101476-1,,,,,,,,,,,,,1e-05,0.207792,0.39195,1e-05,0.055306,0.065718,0.27388,0.005333,2
T-101494-3,,,,,,,,,,,,,0.004561,0.165166,0.59144,0.006975,0.020967,1e-05,0.172126,0.038755,2
T-101566-0,,,,,,,,,,,,,1e-05,0.075061,0.528574,1e-05,0.072399,0.027688,0.296249,1e-05,2
T-101638-7,,,,,,,,,,,,,0.003455,0.160427,0.198496,0.005781,0.00353,0.281368,0.218855,0.128088,5
T-101719-5,,,,,,,,,,,,,1e-05,0.011958,0.550542,1e-05,0.036168,1e-05,0.285183,0.116119,2
T-101845-8,,,,,,,,,,,,,1e-05,0.034477,0.126155,0.007754,1e-05,0.612805,1e-05,0.218779,5
T-101971-1,,,,,,,,,,,,,1e-05,0.23437,0.171955,0.001691,0.027431,0.069973,0.483609,0.010962,6
T-102169-1,,,,,,,,,,,,,1e-05,0.013472,1e-05,0.00113,0.049241,0.720278,0.185799,0.03006,5
T-102187-3,,,,,,,,,,,,,1e-05,0.401619,0.456791,0.004125,0.001008,0.011843,0.094417,0.030188,2
T-102286-3,,,,,,,,,,,,,1e-05,0.338351,0.215942,1e-05,1e-05,0.033687,0.41198,1e-05,6
T-102349-9,,,,,,,,,,,,,1e-05,0.695021,0.042845,0.042963,1e-05,0.219131,1e-05,1e-05,1
T-102376-2,,,,,,,,,,,,,0.02251,0.216713,0.313679,1e-05,1e-05,0.04051,0.293318,0.113249,2
T-102547-9,,,,,,,,,,,,,1e-05,0.10904,0.189965,0.003018,0.466551,0.008599,0.180914,0.041903,4
T-102628-7,,,,,,,,,,,,,0.000466,0.366093,0.296269,1e-05,1e-05,0.018399,0.229229,0.089524,1
T-102736-8,,,,,,,,,,,,,1e-05,0.311242,0.309232,1e-05,1e-05,0.253993,1e-05,0.125493,1
T-102745-9,,,,,,,,,,,,,0.001683,0.051191,0.293783,0.002547,1e-05,0.065075,0.501913,0.083798,6
T-102826-7,,,,,,,,,,,,,0.001589,0.225075,0.518955,0.009777,0.029728,0.014516,0.080097,0.120262,2
T-102871-2,,,,,,,,,,,,,0.000403,0.360294,0.422503,0.002715,1e-05,1e-05,0.170885,0.04318,2
T-102880-3,,,,,,,,,,,,,0.000744,1e-05,0.688797,0.002269,0.007779,0.086887,0.111929,0.101585,2
T-102925-7,,,,,,,,,,,,,1e-05,0.178398,0.177659,1e-05,1e-05,0.038406,0.526233,0.079273,6
T-102934-8,,,,,,,,,,,,,1e-05,0.173796,0.191268,0.001833,1e-05,0.057027,0.557928,0.018128,6
T-103078-3,,,,,,,,,,,,,1e-05,0.178615,0.48424,1e-05,0.00955,0.01145,0.223035,0.09309,2
T-103096-5,,,,,,,,,,,,,1e-05,0.02461,0.149413,1e-05,0.417634,1e-05,0.311898,0.096414,4
T-103177-3,,,,,,,,,,,,,0.010051,0.225754,0.587027,5.2e-05,4.8e-05,1e-05,0.110105,0.066953,2
T-103294-5,,,,,,,,,,,,,1e-05,0.200552,0.612345,0.000115,0.029449,1e-05,0.095783,0.061736,2
T-103564-2,,,,,,,,,,,,,0.000171,0.235338,0.251712,1e-05,1e-05,0.003155,0.414133,0.095471,6
T-103627-8,,,,,,,,,,,,,0.000952,0.164692,0.342531,0.001562,1e-05,0.008896,0.37162,0.109737,6
T-103645-0,,,,,,,,,,,,,0.000862,0.272415,0.524536,1e-05,0.009132,1e-05,0.083134,0.1099,2
T-103753-1,,,,,,,,,,,,,0.002228,0.198836,0.215015,1.5e-05,0.036168,0.496463,1e-05,0.051264,5
T-104149-1,,,,,,,,,,,,,1e-05,1e-05,0.704928,0.001082,1e-05,0.021623,0.272328,1e-05,2
T-104554-2,,,,,,,,,,,,,0.698076,0.027843,0.215854,1e-05,0.001811,1e-05,0.041473,0.014923,0
T-104743-1,,,,,,,,,,,,,0.001566,1e-05,0.374849,1e-05,0.048649,0.0136,0.496422,0.064893,6
T-105058-3,,,,,,,,,,,,,0.00069,0.262231,0.487559,1e-05,0.000618,0.048604,1e-05,0.200278,2
T-105157-3,,,,,,,,,,,,,0.000196,1e-05,0.438432,0.002432,0.012844,1e-05,0.546066,1e-05,6
T-105175-5,,,,,,,,,,,,,0.052033,1e-05,0.467603,0.112049,0.005833,0.021727,0.240815,0.09993,2
T-105256-3,,,,,,,,,,,,,0.001089,0.244303,0.330738,1e-05,1e-05,0.217184,0.062769,0.143897,2
T-105319-9,,,,,,,,,,,,,0.001953,0.134039,0.467021,1e-05,0.044945,0.075317,0.220513,0.056203,2
T-105328-0,,,,,,,,,,,,,0.000123,1e-05,0.929348,1e-05,1e-05,0.036916,0.033573,1e-05,2
T-105490-7,,,,,,,,,,,,,1e-05,0.080159,1e-05,1e-05,0.034702,0.023514,0.849754,0.011841,6
T-105616-9,,,,,,,,,,,,,0.002183,0.133076,0.396064,1e-05,1e-05,0.063893,0.246763,0.158001,2
T-105643-2,,,,,,,,,,,,,0.001249,0.315646,0.29798,1e-05,1e-05,0.043419,0.307347,0.034338,1
T-105706-8,,,,,,,,,,,,,1e-05,0.158425,0.695262,1e-05,0.01174,1e-05,0.035703,0.09884,2
T-105733-1,,,,,,,,,,,,,1e-05,0.019932,1e-05,0.009199,0.020862,0.677453,0.208069,0.064465,5
T-105922-0,,,,,,,,,,,,,0.010979,1e-05,0.04218,1e-05,0.062411,0.067233,0.483771,0.333405,6
T-106264-5,,,,,,,,,,,,,0.000968,0.193442,0.056602,0.000335,0.000113,0.139018,0.551284,0.058239,6
T-106309-9,,,,,,,,,,,,,1e-05,0.009736,0.120006,1e-05,0.065373,0.503575,1e-05,0.30128,5
T-106345-3,,,,,,,,,,,,,1e-05,0.232112,0.322784,1e-05,0.018475,0.101438,0.116781,0.20839,2
T-106480-7,,,,,,,,,,,,,0.000803,0.223218,0.585596,1e-05,1e-05,1e-05,0.006061,0.184293,2
T-106615-0,,,,,,,,,,,,,0.001131,0.275696,0.441046,1e-05,1e-05,0.035435,0.018971,0.227702,2
T-106705-9,,,,,,,,,,,,,1e-05,0.073575,0.241964,1e-05,1e-05,0.001293,0.564548,0.11859,6
T-106714-0,,,,,,,,,,,,,1e-05,0.29403,0.340369,0.00049,0.012093,0.094886,0.187352,0.070769,2
T-106903-9,,,,,,,,,,,,,0.002461,0.102066,0.128226,1e-05,1e-05,1e-05,0.613807,0.15341,6
