Sample,Population code,Population,Superpopulation code,Superpopulation,Source,Latitude,Longitude,Region,Sample Alias,Country,Town,Single_Ancestry,0,1,2,3,4,5,6,7,8,assignment
Y-023586-3,,,,,,,,,,,,,0.354029,1e-05,0.001512,0.218557,0.050456,0.276093,0.097824,1e-05,0.001509,0
Y-023766-1,,,,,,,,,,,,,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.002862,0.011946,0.985133,8
Y-024198-5,,,,,,,,,,,,,0.41626,1e-05,0.00115,0.31338,0.095597,0.037728,0.126324,1e-05,0.009541,0
Y-024468-2,,,,,,,,,,,,,0.379611,0.045015,1e-05,0.308488,0.057891,0.075064,0.129743,1e-05,0.004167,0
Y-024774-3,,,,,,,,,,,,,0.017968,0.085881,1e-05,0.080339,0.207501,0.575699,0.009671,0.001734,0.021197,5
Y-024819-7,,,,,,,,,,,,,0.381876,0.056649,1e-05,0.149511,0.195372,0.074006,0.113142,1e-05,0.029424,0
Y-025467-3,,,,,,,,,,,,,0.204204,1e-05,0.011185,0.069218,1e-05,0.596077,0.063666,1e-05,0.05562,5
Y-025584-5,,,,,,,,,,,,,0.504062,0.030385,1e-05,0.184354,0.109523,1e-05,0.171635,1e-05,1e-05,0
Y-025764-3,,,,,,,,,,,,,0.200815,1e-05,0.000572,0.259283,0.08883,0.375873,0.073293,0.001314,1e-05,5
Y-025818-8,,,,,,,,,,,,,0.213425,0.052246,1e-05,0.326122,0.092518,0.225961,0.086824,1e-05,0.002885,3
Y-025908-7,,,,,,,,,,,,,0.039309,1e-05,1e-05,1e-05,0.481005,0.376836,1e-05,1e-05,0.102799,4
Y-025971-4,,,,,,,,,,,,,0.303816,0.081281,0.000615,0.039026,0.060861,0.407823,0.080306,1e-05,0.026262,5
Y-025980-5,,,,,,,,,,,,,0.054524,0.317944,0.001288,0.123721,0.052983,0.390274,0.050878,1e-05,0.008379,5
Y-026592-7,,,,,,,,,,,,,1e-05,0.026005,1e-05,0.065219,0.09695,0.760719,0.011621,7.9e-05,0.039386,5
Y-026835-1,,,,,,,,,,,,,0.448928,0.079247,1e-05,0.147884,0.134761,0.006726,0.148166,1e-05,0.034268,0
Y-026925-0,,,,,,,,,,,,,0.298031,0.04497,0.001159,0.091214,0.147031,0.34014,0.06802,1e-05,0.009425,5
Y-026952-3,,,,,,,,,,,,,0.0283,0.055392,1e-05,0.162394,0.001199,0.106034,1e-05,1e-05,0.646651,8
Y-027285-7,,,,,,,,,,,,,0.118742,0.126362,1e-05,0.159333,0.248815,0.301406,0.033074,0.009234,0.003024,5
Y-027294-8,,,,,,,,,,,,,0.401588,0.038688,1e-05,0.078057,0.065813,0.334113,0.076116,1e-05,0.005605,0
Y-027636-2,,,,,,,,,,,,,0.317842,0.011342,0.00221,0.128686,0.003653,0.37586,0.078476,1e-05,0.081922,5
Y-027708-9,,,,,,,,,,,,,0.264018,0.007638,1e-05,0.03062,1e-05,0.398187,0.069036,1e-05,0.230472,5
Y-027816-0,,,,,,,,,,,,,0.261958,0.027066,0.000559,0.091778,0.057566,0.470452,0.087848,0.002398,0.000375,5
Y-027825-1,,,,,,,,,,,,,0.005504,0.122322,1e-05,0.408457,0.005636,0.37162,0.086406,3.5e-05,1e-05,3
Y-027960-5,,,,,,,,,,,,,0.077489,0.460393,1e-05,0.052275,0.157022,0.149095,0.072024,0.004511,0.02718,1
Y-028095-9,,,,,,,,,,,,,0.15112,0.122404,0.001309,0.156877,0.196808,0.33016,0.041297,1.6e-05,1e-05,5
Y-028347-4,,,,,,,,,,,,,0.233286,0.061644,0.001225,0.030421,0.177679,0.382068,0.072413,0.000564,0.040701,5
Y-028428-2,,,,,,,,,,,,,0.293065,1e-05,1e-05,0.077258,0.12662,0.445389,0.057627,1e-05,1e-05,5
Y-028446-4,,,,,,,,,,,,,1e-05,1e-05,1e-05,1e-05,0.007028,1e-05,1e-05,1e-05,0.992902,8
Y-028464-6,,,,,,,,,,,,,0.267963,0.098315,0.001697,0.228603,0.09245,0.155098,0.09258,1e-05,0.063284,0
Y-028527-2,,,,,,,,,,,,,0.390105,0.175104,1e-05,0.089113,0.145784,0.092618,0.107245,1e-05,1e-05,0
Y-028590-9,,,,,,,,,,,,,0.171667,0.049492,1e-05,0.163091,0.259285,0.260931,0.089447,0.003953,0.002124,5
Y-028725-2,,,,,,,,,,,,,0.094866,0.042694,1e-05,0.029532,0.043857,0.70365,0.058987,0.007893,0.018511,5
Y-028734-3,,,,,,,,,,,,,0.189982,0.026891,1e-05,0.117879,0.090499,0.470899,0.079871,0.002403,0.021567,5
Y-028743-4,,,,,,,,,,,,,0.429682,0.01038,1e-05,0.12274,0.088124,0.261458,0.087586,1e-05,1e-05,0
Y-028932-3,,,,,,,,,,,,,1e-05,0.026036,0.011957,1e-05,0.72491,0.114215,0.027603,0.006446,0.088812,4
Y-029256-6,,,,,,,,,,,,,0.254118,0.278769,1e-05,0.187306,0.053025,0.111306,0.078867,0.006911,0.029688,1
Y-029463-7,,,,,,,,,,,,,0.134745,1e-05,1e-05,0.169057,0.083227,0.558421,0.05451,1e-05,1e-05,5
Y-029508-1,,,,,,,,,,,,,0.256924,0.130042,1e-05,0.460016,0.002446,1e-05,0.128548,0.021994,1e-05,3
Y-029517-2,,,,,,,,,,,,,0.20738,0.059388,0.003172,0.160257,0.111455,0.397199,0.060473,0.000665,1e-05,5
Y-029733-4,,,,,,,,,,,,,0.201576,0.065151,0.002676,0.396655,0.018987,0.208819,0.106115,1e-05,1e-05,3
Y-029850-6,,,,,,,,,,,,,1e-05,0.134011,0.010041,1e-05,0.448523,0.315527,0.04525,0.002928,0.043699,4
Y-030588-0,,,,,,,,,,,,,0.085236,0.43766,1e-05,0.076473,0.106132,0.184104,0.067728,0.001793,0.040865,1
Y-030678-9,,,,,,,,,,,,,0.165998,0.031764,1e-05,0.123238,0.223714,0.397843,0.053863,1e-05,0.00356,5
Y-030867-8,,,,,,,,,,,,,0.407991,1e-05,1e-05,0.04718,1e-05,0.366421,0.095444,1e-05,0.082923,0
Y-030876-9,,,,,,,,,,,,,0.446754,0.025372,1e-05,0.214556,0.164812,0.036581,0.107534,0.004371,1e-05,0
Y-030885-0,,,,,,,,,,,,,0.350843,0.037,0.005012,0.116803,0.083734,0.279658,0.115192,0.001016,0.010741,0
Y-031398-2,,,,,,,,,,,,,0.256118,0.051802,0.009147,0.232697,0.028768,0.30216,0.103614,0.00428,0.011413,5
Y-031479-0,,,,,,,,,,,,,0.461452,0.040667,0.002077,0.179486,0.097158,0.032044,0.175498,0.011607,1e-05,0
Y-031794-2,,,,,,,,,,,,,0.382725,0.060138,1e-05,0.171015,0.217878,0.063116,0.103679,0.001428,1e-05,0
Y-031848-7,,,,,,,,,,,,,0.277154,0.193326,1e-05,0.331131,0.011103,0.065333,0.120035,0.001897,1e-05,3
Y-031875-0,,,,,,,,,,,,,0.316317,0.105322,1e-05,0.036626,0.082264,0.347406,0.09638,0.005672,0.010002,5
Y-032388-2,,,,,,,,,,,,,0.271371,0.062948,0.000313,0.299698,0.075774,0.170966,0.092904,1e-05,0.026015,3
Y-032469-0,,,,,,,,,,,,,1e-05,0.013373,1e-05,1e-05,0.009087,1e-05,0.005707,1e-05,0.971783,8
Y-032487-2,,,,,,,,,,,,,1e-05,0.147945,1e-05,0.207479,0.044672,0.471499,0.050981,1e-05,0.077394,5
Y-032559-9,,,,,,,,,,,,,0.157016,0.525727,1e-05,0.183345,0.028886,1e-05,0.083224,0.001619,0.020163,1
Y-032568-0,,,,,,,,,,,,,0.028564,0.509486,1e-05,1e-05,0.167612,0.215079,0.032065,0.008062,0.039112,1
Y-032748-8,,,,,,,,,,,,,0.333232,0.003481,1e-05,0.402505,0.1159,1e-05,0.135721,1e-05,0.00913,3
Y-032856-9,,,,,,,,,,,,,0.235018,0.01993,0.001275,0.190837,0.124022,0.370605,0.050598,1e-05,0.007705,5
Y-032883-2,,,,,,,,,,,,,0.004323,0.167933,1e-05,0.313958,0.057277,0.37907,0.068067,0.006649,0.002712,5
Y-032955-9,,,,,,,,,,,,,0.320197,1e-05,1e-05,0.143401,0.04657,0.389841,0.077701,1e-05,0.022261,5
Y-033279-2,,,,,,,,,,,,,0.167227,0.209457,0.001429,0.238884,0.119106,0.177289,0.086588,1e-05,1e-05,3
Y-033297-4,,,,,,,,,,,,,0.148476,0.341099,1e-05,0.145219,0.174186,0.118535,0.070461,0.002004,1e-05,1
Y-033585-3,,,,,,,,,,,,,0.445055,0.009266,0.002995,0.157676,0.059369,0.206032,0.101331,1e-05,0.018265,0
Y-033837-8,,,,,,,,,,,,,0.364666,0.073619,1e-05,0.264915,0.169182,1e-05,0.127578,1e-05,1e-05,0
Y-034287-4,,,,,,,,,,,,,0.075494,0.110628,1e-05,0.063039,0.140066,0.500504,0.038222,1e-05,0.072027,5
Y-034584-4,,,,,,,,,,,,,0.426315,0.061129,1e-05,0.094635,0.079425,0.226533,0.111934,1e-05,1e-05,0
Y-034755-1,,,,,,,,,,,,,1e-05,0.005132,0.013279,0.011113,0.716143,0.121718,0.017179,1e-05,0.115417,4
Y-034854-1,,,,,,,,,,,,,0.15211,0.286951,1e-05,0.080161,0.07933,0.346405,0.040405,0.000301,0.014326,5
Y-035169-3,,,,,,,,,,,,,0.271097,0.121505,0.002721,0.28596,0.079406,0.10537,0.113703,0.020229,1e-05,3
Y-035709-7,,,,,,,,,,,,,0.153806,1e-05,0.000732,0.097031,0.047478,0.672164,0.028109,0.00066,1e-05,5
Y-035808-7,,,,,,,,,,,,,0.387873,1e-05,0.000651,0.214329,0.277968,1e-05,0.119138,1e-05,1e-05,0
Y-035907-7,,,,,,,,,,,,,0.460537,0.028651,0.000896,0.148518,0.086551,0.130268,0.138007,0.001493,0.005078,0
Y-035952-2,,,,,,,,,,,,,0.253541,0.065545,1e-05,0.171064,0.188329,0.229862,0.069915,1e-05,0.021725,0
Y-035970-4,,,,,,,,,,,,,0.41033,1e-05,1e-05,1e-05,1e-05,0.477439,0.112171,1e-05,1e-05,5
Y-036546-2,,,,,,,,,,,,,0.145206,1e-05,0.542642,0.015581,0.050393,0.182371,0.052192,0.005645,0.005961,2
Y-036744-2,,,,,,,,,,,,,0.401952,1e-05,0.002045,0.160698,0.032339,0.27312,0.129699,1e-05,0.000128,0
Y-036825-0,,,,,,,,,,,,,0.192025,0.029728,0.002181,0.213229,0.116378,0.316628,0.071556,1e-05,0.058265,5
Y-036861-4,,,,,,,,,,,,,0.391562,1e-05,0.030915,0.161427,0.047489,0.243269,0.110145,1e-05,0.015172,0
Y-036924-0,,,,,,,,,,,,,0.251222,0.033411,1e-05,0.106911,0.1007,0.435421,0.070815,0.0015,1e-05,5
Y-037086-7,,,,,,,,,,,,,0.255136,0.000589,1e-05,0.188996,0.130021,0.334749,0.09048,1e-05,1e-05,5
Y-037158-4,,,,,,,,,,,,,0.261413,0.172765,1e-05,0.151059,0.13065,0.188826,0.092353,0.002914,1e-05,0
Y-037185-7,,,,,,,,,,,,,0.037562,0.624031,1e-05,0.000229,0.07076,0.214096,0.044712,0.00859,1e-05,1
Y-037257-4,,,,,,,,,,,,,0.161935,0.722627,1e-05,0.006932,0.008752,1e-05,0.09698,0.002744,1e-05,1
Y-037428-1,,,,,,,,,,,,,0.243674,0.183078,1e-05,0.128789,0.116633,0.23623,0.073618,0.008845,0.009123,0
Y-037536-2,,,,,,,,,,,,,0.131321,1e-05,1e-05,1e-05,0.078461,0.719203,0.068178,0.000999,0.001808,5
Y-037923-1,,,,,,,,,,,,,0.259386,1e-05,1e-05,0.13417,0.129491,0.372268,0.101205,0.003449,1e-05,5
Y-037932-2,,,,,,,,,,,,,0.39785,0.029301,0.002499,0.216464,0.086726,0.130787,0.135207,0.001156,1e-05,0
Y-038067-6,,,,,,,,,,,,,0.49408,0.060706,1e-05,0.067948,0.035339,0.22945,0.112447,1e-05,1e-05,0
Y-038139-3,,,,,,,,,,,,,0.018981,1e-05,1e-05,0.187863,0.043261,0.704092,0.016341,1e-05,0.029431,5
Y-038148-4,,,,,,,,,,,,,0.217123,0.070075,1e-05,0.096687,0.293363,0.195566,0.069355,0.002886,0.054936,4
Y-038292-9,,,,,,,,,,,,,0.262354,0.058719,1e-05,0.382439,0.027996,0.138245,0.111656,0.009299,0.009282,3
Y-038535-3,,,,,,,,,,,,,0.121973,0.236685,1e-05,1e-05,1e-05,0.552525,0.026548,1e-05,0.06223,5
Y-038652-5,,,,,,,,,,,,,0.040811,0.666308,1e-05,1e-05,0.090232,0.14545,0.05716,1e-05,1e-05,1
Y-038724-2,,,,,,,,,,,,,0.315951,0.043578,1e-05,0.273863,0.03792,0.182888,0.101061,0.008115,0.036614,0
Y-038814-1,,,,,,,,,,,,,0.094638,0.275777,1e-05,0.140919,0.058268,0.316552,0.079269,1e-05,0.034556,5
Y-038841-4,,,,,,,,,,,,,0.137497,1e-05,0.000206,0.206818,0.159592,0.438585,0.040044,0.001734,0.015515,5
Y-038931-3,,,,,,,,,,,,,0.185425,0.054382,0.000239,1e-05,0.476725,0.199808,0.03943,1e-05,0.043971,4
Y-039075-8,,,,,,,,,,,,,0.254536,0.099382,1e-05,0.406238,0.104907,1e-05,0.133184,0.001723,1e-05,3
Y-039327-3,,,,,,,,,,,,,0.043209,0.025587,1e-05,0.292255,0.052619,0.529854,0.053681,0.002775,1e-05,5
Y-039534-4,,,,,,,,,,,,,1e-05,1e-05,1e-05,1e-05,0.007369,1e-05,1e-05,3.3e-05,0.992538,8
Y-039606-1,,,,,,,,,,,,,0.114706,0.139897,1e-05,0.539809,0.074318,1e-05,0.119566,0.011673,1e-05,3
Y-039750-6,,,,,,,,,,,,,0.372862,0.025608,0.001057,0.208263,0.072435,0.188345,0.118069,0.002571,0.010791,0
Y-039840-5,,,,,,,,,,,,,1e-05,0.032056,1e-05,0.212746,1e-05,0.683183,0.041944,1e-05,0.030031,5
Y-039921-3,,,,,,,,,,,,,0.319211,0.070976,1e-05,0.100223,0.182551,0.242159,0.08106,1e-05,0.003801,0
Y-040488-0,,,,,,,,,,,,,0.093617,0.212145,0.000503,0.043965,0.148959,0.409827,0.060738,0.00576,0.024485,5
Y-040785-0,,,,,,,,,,,,,0.140331,0.136652,0.001131,0.233461,0.132381,0.244942,0.082358,0.002168,0.026577,5
Y-041478-0,,,,,,,,,,,,,0.18632,0.036673,0.001613,0.098752,0.103075,0.509566,0.040331,0.001041,0.02263,5
Y-041766-9,,,,,,,,,,,,,0.082852,0.028518,1e-05,0.240084,0.042069,0.538251,0.066176,0.00203,1e-05,5
Y-042279-1,,,,,,,,,,,,,0.085395,1e-05,1e-05,0.057226,0.130576,0.129309,0.021842,1e-05,0.575622,8
Y-042747-8,,,,,,,,,,,,,0.255344,1e-05,0.011363,0.09851,0.058366,0.478204,0.059227,0.001025,0.037951,5
Y-042783-2,,,,,,,,,,,,,0.430361,0.144729,1e-05,0.018756,1e-05,0.243126,0.108032,0.002152,0.052824,0
Y-042891-3,,,,,,,,,,,,,0.201045,0.09835,0.002881,0.203657,0.135365,0.28953,0.069151,1e-05,1e-05,5
Y-042927-6,,,,,,,,,,,,,0.232216,0.058066,1e-05,0.123891,0.10722,0.387935,0.078688,0.003035,0.008938,5
Y-042945-8,,,,,,,,,,,,,0.245801,0.074462,1e-05,0.482133,0.033534,1e-05,0.164031,1e-05,1e-05,3
Y-043089-3,,,,,,,,,,,,,0.124444,0.437659,0.001049,0.19107,0.081453,0.080131,0.080445,0.003739,1e-05,1
Y-043188-3,,,,,,,,,,,,,0.621091,1e-05,1e-05,1e-05,0.008139,0.24392,0.1268,1e-05,1e-05,0
Y-043395-4,,,,,,,,,,,,,0.088379,1e-05,0.772424,0.071914,0.026904,1e-05,0.03802,0.002329,1e-05,2
Y-043629-7,,,,,,,,,,,,,1e-05,0.032619,1e-05,0.273766,0.002005,0.59859,0.044796,0.003095,0.045109,5
Y-043647-9,,,,,,,,,,,,,0.302692,0.058588,0.000697,0.064385,0.20914,0.286882,0.076986,1e-05,0.000621,0
Y-043737-8,,,,,,,,,,,,,0.16955,0.072352,0.00072,0.176613,0.124935,0.371219,0.064788,0.002947,0.016877,5
Y-043746-9,,,,,,,,,,,,,0.25297,0.036875,0.001411,0.364358,0.078323,0.089049,0.141372,0.002967,0.032674,3
Y-043773-2,,,,,,,,,,,,,0.559415,1e-05,1e-05,0.038263,1e-05,0.246955,0.134827,1e-05,0.0205,0
Y-043791-4,,,,,,,,,,,,,0.357383,1e-05,1e-05,0.210651,0.07859,0.245871,0.098191,1e-05,0.009284,0
Y-043890-4,,,,,,,,,,,,,0.254758,0.000887,1.5e-05,0.160114,0.131071,0.351993,0.076685,1e-05,0.024467,5
Y-043953-0,,,,,,,,,,,,,0.557429,0.190079,1e-05,0.091947,1e-05,1e-05,0.157893,1e-05,0.002613,0
Y-043971-2,,,,,,,,,,,,,0.097653,1e-05,0.001901,0.034732,0.046738,0.784472,0.004085,0.003059,0.02735,5
Y-044097-5,,,,,,,,,,,,,0.447272,1e-05,0.001357,0.133624,0.161626,0.174111,0.081247,0.000742,1e-05,0
Y-044376-3,,,,,,,,,,,,,0.39596,0.019178,0.000911,0.147843,0.111754,0.188366,0.113002,1e-05,0.022976,0
Y-044529-8,,,,,,,,,,,,,0.31771,0.019726,0.000595,0.168815,0.134804,0.206135,0.114838,1e-05,0.037367,0
Y-044592-5,,,,,,,,,,,,,1e-05,0.223495,1e-05,0.054802,0.118258,0.554709,0.048695,1e-05,1e-05,5
Y-044637-9,,,,,,,,,,,,,0.329649,0.072047,1e-05,0.13594,0.155798,0.229608,0.060972,1e-05,0.015966,0
Y-044664-2,,,,,,,,,,,,,0.051425,0.616204,1e-05,0.121635,0.039966,0.086234,0.084506,1e-05,1e-05,1
Y-044727-8,,,,,,,,,,,,,0.275721,0.256429,1e-05,0.205792,0.09334,0.068946,0.097891,0.001861,1e-05,0
Y-044736-9,,,,,,,,,,,,,0.368291,0.015963,0.000792,0.168093,0.108225,0.227548,0.101119,0.001573,0.008396,0
Y-044817-7,,,,,,,,,,,,,1e-05,1e-05,1e-05,0.006138,0.053144,0.000606,1e-05,0.003101,0.93697,8
Y-045258-2,,,,,,,,,,,,,0.49569,0.003756,0.000438,0.158376,0.094297,0.114544,0.132878,1e-05,1e-05,0
Y-045447-1,,,,,,,,,,,,,0.106772,0.231094,1e-05,0.214447,0.016476,0.305035,0.075183,1e-05,0.050973,5
Y-045735-0,,,,,,,,,,,,,0.023721,0.070808,1e-05,0.476743,1e-05,0.296738,0.097662,0.002835,0.031474,3
Y-046185-6,,,,,,,,,,,,,0.113537,1e-05,0.528459,0.076387,0.021088,0.231066,0.029434,1e-05,1e-05,2
Y-046509-8,,,,,,,,,,,,,0.368199,0.071682,0.00153,0.197285,0.048221,0.170888,0.097914,1e-05,0.044271,0
Y-046581-6,,,,,,,,,,,,,0.109454,0.072959,1e-05,0.378602,1e-05,0.344032,0.091683,0.00324,1e-05,3
Y-046770-5,,,,,,,,,,,,,0.205188,0.355717,1e-05,0.122645,0.093646,0.095779,0.09826,1e-05,0.028745,1
Y-047427-1,,,,,,,,,,,,,0.014739,1e-05,0.883889,1e-05,0.008563,0.071051,0.001464,0.005564,0.01471,2
Y-047517-0,,,,,,,,,,,,,0.291367,0.039578,1e-05,0.180509,0.026977,0.339193,0.109056,1e-05,0.013299,5
Y-047526-1,,,,,,,,,,,,,0.249284,0.29135,0.001426,0.22069,0.110466,1e-05,0.120663,1e-05,0.006102,1
Y-047535-2,,,,,,,,,,,,,0.239494,0.291843,1e-05,0.094302,0.041004,0.243874,0.089453,1e-05,1e-05,1
Y-047724-1,,,,,,,,,,,,,0.199152,0.046588,1e-05,0.262414,0.150089,0.261576,0.080151,1e-05,1e-05,3
Y-047733-2,,,,,,,,,,,,,0.334969,0.015489,1e-05,0.202757,0.232379,0.10281,0.111287,0.000288,1e-05,0
Y-047742-3,,,,,,,,,,,,,0.129074,0.025272,0.004373,0.054841,0.133527,0.143189,0.042269,0.453329,0.014128,7
Y-048183-8,,,,,,,,,,,,,0.251143,0.296432,1e-05,0.244874,0.030631,0.053675,0.120497,1e-05,0.002728,1
Y-048192-9,,,,,,,,,,,,,0.22789,0.02802,1e-05,1e-05,0.07671,0.597894,0.069447,1e-05,1e-05,5
Y-048264-6,,,,,,,,,,,,,0.104028,0.491239,1e-05,0.100591,0.187798,0.000799,0.075733,0.007786,0.032016,1
Y-048354-5,,,,,,,,,,,,,0.522408,1e-05,0.00567,0.114857,0.159363,0.022736,0.143773,1e-05,0.031174,0
Y-048552-5,,,,,,,,,,,,,0.290302,1e-05,1e-05,0.458983,0.060855,0.029005,0.160815,1e-05,1e-05,3
Y-048741-4,,,,,,,,,,,,,0.253174,1e-05,1e-05,0.181082,0.06097,0.415702,0.079659,0.005866,0.003527,5
Y-048912-1,,,,,,,,,,,,,0.507605,1e-05,0.001625,1e-05,1e-05,0.362705,0.122555,0.002008,0.003472,0
Y-049281-9,,,,,,,,,,,,,0.257619,0.022087,0.001555,0.172251,0.23767,0.219096,0.088455,0.001257,1e-05,0
Y-049344-5,,,,,,,,,,,,,0.254084,0.02707,0.001144,0.222129,0.150849,0.22535,0.062194,1e-05,0.057169,0
Y-049353-6,,,,,,,,,,,,,0.248725,1e-05,1e-05,0.116869,0.096271,0.461368,0.074215,0.002522,1e-05,5
Y-049416-2,,,,,,,,,,,,,0.290972,0.011265,0.482038,0.060159,0.060816,0.041166,0.053564,1e-05,1e-05,2
Y-049506-1,,,,,,,,,,,,,0.08865,0.032358,1e-05,0.581854,1e-05,0.195042,0.087951,0.014114,1e-05,3
Y-049542-5,,,,,,,,,,,,,0.022773,1e-05,0.948248,1e-05,0.003225,0.00034,0.024411,0.000973,1e-05,2
Y-049704-1,,,,,,,,,,,,,1e-05,1e-05,0.924954,1e-05,0.012604,0.023531,0.005669,1e-05,0.033202,2
Y-049812-2,,,,,,,,,,,,,0.295339,1e-05,0.000596,0.201105,0.100521,0.288097,0.095844,0.001672,0.016817,0
Y-050397-1,,,,,,,,,,,,,0.144947,0.015639,0.000235,0.262681,0.191696,0.293172,0.058667,0.018494,0.014469,5
Y-050559-7,,,,,,,,,,,,,0.127363,0.244457,1e-05,0.190604,0.238259,0.108025,0.088456,0.002817,1e-05,1
Y-050568-8,,,,,,,,,,,,,0.167562,0.276231,1e-05,0.34315,0.097583,0.005944,0.108618,0.000892,1e-05,3
Y-050739-5,,,,,,,,,,,,,1e-05,0.016712,1e-05,1e-05,1e-05,1e-05,0.003979,1e-05,0.979249,8
Y-051099-2,,,,,,,,,,,,,0.271297,1e-05,0.005104,0.1949,0.127515,0.303058,0.098096,1e-05,1e-05,5
Y-051396-2,,,,,,,,,,,,,0.209264,0.110864,1.3e-05,0.431799,0.094547,1e-05,0.109387,0.002538,0.041579,3
Y-051477-0,,,,,,,,,,,,,0.570169,0.003297,1e-05,0.15918,0.083778,0.026662,0.153339,1e-05,0.003555,0
Y-051639-6,,,,,,,,,,,,,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99992,8
Y-051666-9,,,,,,,,,,,,,0.139456,0.228588,1e-05,0.222128,0.211019,0.119791,0.075984,0.003013,1e-05,1
Y-051792-2,,,,,,,,,,,,,0.090616,0.091995,0.000703,0.328049,0.16094,0.252761,0.074916,1e-05,1e-05,3
Y-051891-2,,,,,,,,,,,,,0.340571,0.05104,1e-05,0.072912,0.086237,0.370192,0.079019,1e-05,1e-05,5
Y-052377-1,,,,,,,,,,,,,0.413578,0.109356,0.003025,0.16268,0.052241,0.152061,0.100456,0.004702,0.0019,0
Y-052575-1,,,,,,,,,,,,,0.525658,0.003808,1e-05,0.115053,0.0298,0.182814,0.132031,0.001772,0.009053,0
Y-052872-1,,,,,,,,,,,,,0.445783,0.016741,1e-05,0.086349,0.075736,0.224113,0.140111,0.000855,0.010301,0
Y-052944-8,,,,,,,,,,,,,0.121338,1e-05,0.023868,1e-05,0.237215,0.055637,0.049402,0.485252,0.027268,7
Y-053376-2,,,,,,,,,,,,,0.605953,0.009036,1.2e-05,1e-05,1e-05,0.244349,0.121552,1e-05,0.019068,0
Y-053394-4,,,,,,,,,,,,,0.71213,0.041315,1e-05,1e-05,0.000619,0.081254,0.164643,1e-05,1e-05,0
Y-053439-8,,,,,,,,,,,,,0.092116,0.141979,1e-05,0.534913,0.051867,0.058547,0.118702,0.001856,1e-05,3
Y-053907-5,,,,,,,,,,,,,0.091147,0.014291,0.008945,0.111529,0.342097,0.368073,0.025575,0.005342,0.033001,5
Y-053934-8,,,,,,,,,,,,,0.034391,0.177784,0.000813,0.379696,0.078332,0.193199,0.108261,0.027513,1e-05,3
Y-054186-4,,,,,,,,,,,,,0.325433,0.053382,0.000507,0.181175,0.204771,0.127807,0.106905,1e-05,1e-05,0
Y-054258-1,,,,,,,,,,,,,0.379206,0.017401,1e-05,0.253417,0.172055,1e-05,0.177881,1e-05,1e-05,0
Y-054375-3,,,,,,,,,,,,,0.087199,0.080507,1e-05,0.267221,0.053196,0.44847,0.057035,0.005933,0.000429,5
Y-054447-0,,,,,,,,,,,,,1e-05,1e-05,0.956069,1e-05,0.033699,1e-05,0.003499,0.006683,1e-05,2
Y-054546-0,,,,,,,,,,,,,0.371739,0.071761,1e-05,0.102167,0.134244,0.197431,0.084163,0.000857,0.037628,0
Y-054771-3,,,,,,,,,,,,,0.110987,0.602405,1e-05,1e-05,0.068796,0.087473,0.064851,1e-05,0.065458,1
Y-054825-8,,,,,,,,,,,,,0.249304,0.042615,0.006028,0.081138,0.070634,0.483211,0.067051,1e-05,1e-05,5
Y-055086-5,,,,,,,,,,,,,0.548996,0.028324,1e-05,0.047518,0.057532,0.188778,0.128823,1e-05,1e-05,0
Y-055194-6,,,,,,,,,,,,,1e-05,0.208568,1e-05,0.054095,0.120615,0.570717,0.034702,1e-05,0.011273,5
Y-055293-6,,,,,,,,,,,,,0.000762,1.1e-05,1e-05,1e-05,0.052255,1e-05,0.002693,1e-05,0.944238,8
Y-055644-1,,,,,,,,,,,,,0.168601,0.014034,1e-05,0.351367,0.052246,0.313888,0.077852,1e-05,0.021991,3
Y-055734-0,,,,,,,,,,,,,0.303184,0.059598,1e-05,0.332129,0.179064,1e-05,0.125985,1e-05,1e-05,3
Y-056409-8,,,,,,,,,,,,,0.357285,1e-05,1e-05,0.115654,0.056994,0.298301,0.093479,0.000348,0.077918,0
Y-056562-4,,,,,,,,,,,,,0.317201,0.028409,0.003927,0.10796,0.137794,0.29925,0.086284,0.006967,0.012207,0
Y-056607-8,,,,,,,,,,,,,0.074508,0.267019,1e-05,0.094818,0.195549,0.339485,0.023443,0.005158,1e-05,5
Y-056715-9,,,,,,,,,,,,,0.4967,0.038397,0.000688,0.020187,0.103913,0.227924,0.112171,1e-05,1e-05,0
Y-056922-0,,,,,,,,,,,,,0.194269,0.157817,1e-05,0.155986,0.132764,0.260512,0.095808,0.001035,0.0018,5
Y-057174-6,,,,,,,,,,,,,0.219779,0.040126,1e-05,0.338826,0.080418,0.201444,0.10374,1e-05,0.015647,3
Y-057192-8,,,,,,,,,,,,,0.046551,0.204226,0.001813,1e-05,0.047202,0.653825,0.040602,0.00576,1e-05,5
Y-057327-1,,,,,,,,,,,,,0.251576,0.010036,1e-05,0.129833,0.148185,0.395468,0.064871,1e-05,1e-05,5
Y-057561-5,,,,,,,,,,,,,0.356552,1e-05,0.001498,0.253417,0.189831,0.084324,0.113666,0.000565,0.000137,0
Y-057705-9,,,,,,,,,,,,,0.082575,0.136692,0.000957,0.057121,0.127753,0.527324,0.047915,0.000973,0.018691,5
Y-057714-0,,,,,,,,,,,,,0.23984,0.057123,0.00091,0.531297,0.039358,1e-05,0.108046,0.007332,0.016083,3
